"id","資料集名稱","服務分類","檔案格式","下載連結","編碼格式","資料類型","資料集描述","主要欄位說明","提供機關","更新頻率","授權方式","相關網址","計費方式","資料集提供機關聯絡人","資料集提供機關聯絡人電話","發布時間","修訂時間","備註"
"39243","急性心肌梗塞(AMI)病人出院後十四日以內因同一主診斷或相關病情之非計畫性再住院比率(疾病別指標)","公共資訊","CSV","http://data.nhi.gov.tw/Datasets/DatasetResource.ashx?rId=A21030000I-E3201B-001","UTF-8","b01","健保署為加強心肌梗塞病患醫療品質，擇定具實證醫學指標項目作公開，作為相關疾病就醫時或健康照護品質的參考；公開項目依治療期間及品質面向共分三大類，包括住院期間過程面評估、出院持續藥物治療評估及結果面評估。包含急性心肌梗塞(AMI)病人於住院期間執行血脂LDL檢查比率、急性心肌梗塞(AMI)病人於住院期間、出院後三個月、六個月、九個月內給藥比率、病人出院後三日以內因同一主診斷或相關病情之急診返診比率、病人出院後十四日以內因同一主診斷或相關病情之非計畫性再住院比率等。","年度;醫事機構代碼;院所名稱;特約類別;分母案件14日內因AMI或相關病情_排除計畫性住院_而再次住診_含跨院_案件;住院主診斷為AMI_18歲以上_案件之出院案件數;14天內_含_因主診斷AMI或相關病情之非計畫性再住院比率;申報醫師數;病患平均年齡;病患重大傷病人數;病患重大傷病比率;縣市;鄉鎮別","衛生福利部中央健康保險署","每日","政府資料開放授權條款-第1版",NA,"免費","陳<U+7D89>琴","02-27065866#3006","2015/11/23 00:00","2019/07/04 13:40",""
"39244","十八歲以上慢性鼻竇炎病人於住院手術前三個月內有做電腦斷層造影或鼻竇內視鏡檢查比率(疾病別指標)","公共資訊","CSV","http://data.nhi.gov.tw/Datasets/DatasetResource.ashx?rId=A21030000I-E3201C-001","UTF-8","b01","慢性鼻竇炎為耳鼻喉科常見手術疾病之一，透過鼻竇內視鏡，可確定鼻竇病灶範圍，經由電腦斷層造影檢查則可清楚觀測細部構造，建議手術前完成鼻竇內視鏡或電腦斷層造影檢查，確保接受手術病人安全。因此以術前3個月做電腦斷層造影或鼻竇內視鏡檢查，來監測醫療照護情形。","年度;醫事機構代碼;院所名稱;特約類別;前三個月做電腦斷層造影或鼻竇內視鏡檢查件數;十八歲以上慢性鼻竇炎住院手術件數;慢性鼻竇炎病人於住院手術前三個月內做電腦斷層造影或鼻竇內視鏡檢查比率;所屬分區業務組指標值;全國指標值;縣市;鄉鎮別","衛生福利部中央健康保險署","每日","政府資料開放授權條款-第1版",NA,"免費","陳<U+7D89>琴","02-27065866#3006","2015/11/23 00:00","2019/07/04 13:45",""
"39320","105年雲林縣各區藥局藥商統計(含西中藥)","公共資訊","XLS","http://www.ylshb.gov.tw/inc/dl2.php?p=g&f=emp_file02900489000.xls&n=105年雲林縣各區藥局藥商統計(含西中藥).xls","UTF-8","a01","公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集","鄉鎮 數量 藥局 西藥販賣業 中藥販賣業 醫療器材 藥物製造","雲林縣衛生局","每日","政府資料開放授權條款-第1版",NA,"免費","楊先生","055322928;055322998","2016/11/15 00:00","2019/06/09 11:45","授權說明網址: http://data.gov.tw/license"
"40469","雲林縣人行道清查資料","交通及通訊","ODS","http://www4.yunlin.gov.tw/uploaddowndoc?file=/pubyunlin/pubbulletin/%E9%9B%B2%E6%9E%97%E7%B8%A3%E4%BA%BA%E8%A1%8C%E9%81%93%E6%B8%85%E6%9F%A5%E8%A1%A8.ods&flag=doc","其他","a01","交通及通訊: 係指各種陸海空交通運輸、傳播通訊等相關資料集","人行道最小調查單元流水號;道路名稱;道路_起點;道路_迄點;人行道方向;道路_長度(中心線長度)(公尺);道路寬度(包含雙向人行道)(公尺);車道寬度(不含人行道)(公尺);人行道長度(公尺);人行道總寬度(公尺);人行道公共設施帶寬度(公尺);行人通行總寬度(公尺);人行道淨寬(公尺);鋪面類型;人行道面積(平方公尺);人行道上設施物所佔面積(平方公尺);人行道固定桿類設施數量(數量);人行道固定箱類設施數量(數量);人行道固定出入口設施數量(數量);人行道固定停車設施數量(數量);人行道其他固定設施數量(數量);人行道人手孔數量(數量);人行道樹穴數量(數量);路緣斜坡數量;橫越人行道之穿越道數量(數量);人行道阻礙物狀況說明;騎樓設置_設置;騎樓設置_與人行道齊平;退縮地;退縮地提供人行淨寬度(公尺);於人行道上設置自行車道_設置方式;自行車專用道寬度(僅人行道上設置自行車專用道者才需填寫)(公尺);附註說明;破損程度(%);鋪面材質一致性(不計退縮地舖面);阻礙物影響通行程度;土地使用分區;縣市名稱;鄉鎮市區名稱;人行道普查日期;人行道修改日期","雲林縣政府","每年","政府資料開放授權條款-第1版","http://www4.yunlin.gov.tw/public/home.jsp?mserno=200710140002&serno=200710140009&menudata=PublicMenu&contlink=ap/pubbulletin_view.jsp&dataserno=201806120010","免費","王小姐","055522375","2016/12/01 00:00","2018/06/15 11:49","授權說明網址: http://data.gov.tw/license"
"41256","行動通信業務基地臺統計(區分鄉鎮)","交通及通訊","CSV","http://www.ncc.gov.tw/chinese/files/opendata/行動通信業務基地臺統計(區分鄉鎮).csv","UTF-8","a01","各鄉鎮行動通信業務(2G/3G/4G)基地臺統計數量，其中2G部分因系統於106/6/30終止，106/7以後不再提供2G資訊。","縣市;鄉鎮區;統計期;類別;基地臺","國家通訊傳播委員會","每月","政府資料開放授權條款-第1版",NA,"免費","陳先生","0233438922","2016/12/12 00:00","2017/10/17 09:59","授權說明網址: http://data.gov.tw/license"
"41331","彰化縣水域救援106年統計資料","公共資訊","CSV","https://www.chfd.gov.tw/df_ufiles/c/水域救援統計.csv","BIG5","a01","彰化縣消防局106年度執行轄內救溺勤務清冊 資料包含欄位：編號、縣市別、日期、溺水地點、水域種類、溺水原因、溺水結果、性別、年齡","編號;年;月;日;時;分;溺水地點鄉鎮市區;水域名稱;地名或地標;水域種類;N度;N分;N秒;E度;E分;E秒;死亡人數;獲救人數;失蹤人數","彰化縣消防局","每月","政府資料開放授權條款-第1版","https://www.chfd.gov.tw/df_ufiles/c/水域救援統計.csv","免費","黃先生","04-7512119#624","2016/12/13 00:00","2019/05/17 13:41","授權說明網址: https://data.gov.tw/license"
"41364","國有林堰塞湖資訊","公共資訊","JSON;CSV;XML","https://data.coa.gov.tw/Service/OpenData/DataFileService.aspx?UnitId=A89;https://data.coa.gov.tw/Service/OpenData/DataFileService.aspx?UnitId=A89&FOTT=CSV;https://data.coa.gov.tw/Service/OpenData/DataFileService.aspx?UnitId=A89&FOTT=Xml","UTF-8;UTF-8;UTF-8","b01","提供資料包括：序號、堰塞湖名稱、發生日期、事件、縣市、鄉鎮、X、Y、權屬事業區、目前狀況、狀態、備註、更新日期等欄位資料。","序號;堰塞湖名稱;發生日期;事件;縣市;鄉鎮;X;Y;權屬事業區;目前狀況;狀態;備註;更新日期","行政院農業委員會","即時","政府資料開放授權條款-第1版",NA,"免費","戴欣怡 小姐","02-23515441#425","2016/12/16 00:00","2020/01/31 10:39",""
"41373","產銷班資料","公共資訊","JSON;CSV;XML","https://data.coa.gov.tw/Service/OpenData/DataFileService.aspx?UnitId=A93;https://data.coa.gov.tw/Service/OpenData/DataFileService.aspx?UnitId=A93&FOTT=CSV;https://data.coa.gov.tw/Service/OpenData/DataFileService.aspx?UnitId=A93&FOTT=Xml","UTF-8;UTF-8;UTF-8","b01","提供資料包括：縣市、鄉鎮、產銷班班名、產業類別、輔導單位、班員數、經營面積、主要產品等欄位資料。","縣市;鄉鎮;產銷班班名;產業類別;輔導單位;班員數;經營面積;主要產品","行政院農業委員會","每年","政府資料開放授權條款-第1版","http://agrpmg.afa.gov.tw/agr-Sed/agrJsp/login.jsp;http://agrpmg.afa.gov.tw/agr-Sed/agrJsp/login.jsp;http://agrpmg.afa.gov.tw/agr-Sed/agrJsp/login.jsp","免費","陳麗玉 小姐","049-2332380#1038","2016/12/16 00:00","2020/01/07 18:44",""
"42160","宜蘭縣殯葬設施一覽表","生命禮儀","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2019-12-03/c81677059dbee06aee3ec8de82b96da9.csv;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-03/c81677059dbee06aee3ec8de82b96da9.xml;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-03/c81677059dbee06aee3ec8de82b96da9.json","UTF-8;UTF-8;UTF-8","b01","目前宜蘭縣提供宜蘭縣殯葬設施一覽表","名稱  鄉鎮市 地址 連絡單位","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","林宜珍","(03)925-1000","2017/08/08 00:00","2020/03/12 02:06","無"
"42175","宜蘭縣假日開放停車場與廁所學校一覽表","休閒旅遊","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2019-12-03/a61905cd2cbec41cdc419abf93533737.csv;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-03/a61905cd2cbec41cdc419abf93533737.xml;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-03/a61905cd2cbec41cdc419abf93533737.json","UTF-8;UTF-8;UTF-8","b01","目前宜蘭縣假日開放停車場與廁所學校一覽表","編號 學校名稱 停車格數量 所在鄉鎮","宜蘭縣政府","每年","政府資料開放授權條款-第1版",NA,"免費","吳怡嫺","(03)925-1000","2017/06/12 00:00","2020/03/10 04:06","無"
"42177","106年度校舍地春節期間開放露營場地之學校名冊","休閒旅遊","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2019-12-04/5f88d00a7746a462b0a592abb248454b.csv;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-04/5f88d00a7746a462b0a592abb248454b.xml;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-04/5f88d00a7746a462b0a592abb248454b.json","UTF-8;UTF-8;UTF-8","b01","目前宜蘭縣106年度校舍地春節期間開放露營場地之學校名冊","項次 鄉鎮 學校名稱 聯絡電話 校舍; 名稱 備註","宜蘭縣政府","每年","政府資料開放授權條款-第1版",NA,"免費","吳怡嫺","(03)925-1000","2017/06/12 00:00","2020/03/10 08:08","無"
"42182","宜蘭縣公立幼兒園","求學及進修","JSON","http://statistics.e-land.gov.tw/yilanopendata.asmx/JsonYiPublicKinderGarten","UTF-8","b01","宜蘭縣公立幼兒園","編號,鄉鎮,設立別,幼兒園名稱,幼兒園電話,幼兒園住址,坐標X,坐標Y","宜蘭縣政府","每年","政府資料開放授權條款-第1版",NA,"免費","張育甄","(03)925-1000","2017/06/12 00:00","2020/03/11 05:49","無"
"42202","宜蘭縣偏遠地區移動式機車檢驗站機車定檢服務行程表","公共資訊","CSV;XML;JSON","http://opendata.ilepb.gov.tw/data/ILEPB02007?format=csv;http://opendata.ilepb.gov.tw/data/ILEPB02007?format=xml;http://opendata.ilepb.gov.tw/data/ILEPB02007","UTF-8;UTF-8;UTF-8","b01","提供本年度宜蘭縣偏遠地區(南澳、東澳、四季、南山、大里等村里)之移動式機車檢驗站機車定檢服務行程表(CSV, XML, JSON 格式)","是否為假日,鄉鎮市,地點,檢驗服務時間,檢驗服務日期","宜蘭縣政府","每年","政府資料開放授權條款-第1版",NA,"免費","楊家騏","03-9907755#209","2017/06/12 00:00","2020/03/11 06:22","無"
"42204","宜蘭縣取得事業廢棄物(廚餘)再利用檢核身分機構名冊","公共資訊","CSV;XML;JSON","http://opendata.ilepb.gov.tw/data/ILEPB04010?format=csv;http://opendata.ilepb.gov.tw/data/ILEPB04010?format=xml;http://opendata.ilepb.gov.tw/data/ILEPB04010","UTF-8;UTF-8;UTF-8","b01","提供宜蘭縣取得事業廢棄物(廚餘)再利用檢核身分機構名冊(CSV,<U+00A0>XML,<U+00A0>JSON格式資料)","序號,機構名稱,電話,所在鄉鎮市,再利用檢核期限","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃暄婷","03-9907755#602","2017/06/12 00:00","2020/03/12 05:09","無"
"42212","宜蘭縣各鄉鎮市垃圾車APP清運點資料","公共資訊","CSV;XML;JSON","http://opendata.ilepb.gov.tw/data/ILEPB04004?format=CSV;http://opendata.ilepb.gov.tw/data/ILEPB04004?format=XML;http://opendata.ilepb.gov.tw/data/ILEPB04004","UTF-8;UTF-8;UTF-8","b01","宜蘭縣各鄉鎮市垃圾車APP清運點資料","星期,鄉鎮市,站序,表定時間,路線名稱,清運點名稱,經度,緯度","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","林恆裕","03-9907755#606","2017/06/12 00:00","2020/03/12 05:22","無"
"42235","宜蘭縣各鄉鎮市公所公設廣告欄設置地點","公共資訊","CSV;XML;JSON","http://opendata.ilepb.gov.tw/data/ILEPB04012?format=csv;http://opendata.ilepb.gov.tw/data/ILEPB04012?format=xml;http://opendata.ilepb.gov.tw/data/ILEPB04012","UTF-8;UTF-8;UTF-8","b01","提供宜蘭縣各鄉鎮市公所公設廣告欄設置地點資料(提供CSV, XML, JSON格式資料)","鄉鎮市,設置地點,座數","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","蕭雪霞","(03)990-7755#309","2017/06/12 00:00","2020/03/12 05:45","無"
"42239","宜蘭縣超商賣場廟宇紙錢集中門市名冊","公共資訊","CSV;XML;JSON","http://opendata.ilepb.gov.tw/data/ILEPB02009?format=csv;http://opendata.ilepb.gov.tw/data/ILEPB02009?format=XML;http://opendata.ilepb.gov.tw/data/ILEPB02009?format=JSON","UTF-8;UTF-8;UTF-8","b01","提供宜蘭縣當年度超商賣場廟宇紙錢集中門市名冊(CSV, XML, JSON)","序號,鄉鎮市,集中點名稱,聯絡電話,地址","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","張家哲","03-9907755#201","2017/06/12 00:00","2020/03/12 05:10","無"
"42258","宜蘭縣預防接種合約院所","生育保健","JSON","http://statistics.e-land.gov.tw/yilanopendata.asmx/JsonYiVaccinationContractClinic","UTF-8","b01","宜蘭縣預防接種合約院所","鄉鎮市區,合約醫療院所名,洽詢電話,地址,坐標X,坐標Y","宜蘭縣政府","每年","政府資料開放授權條款-第1版",NA,"免費","劉玉蓮","(03)925-1000","2017/06/12 00:00","2020/03/11 05:49","無"
"42295","宜蘭縣社區日曆","休閒旅遊","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2019-12-04/e4eceb98b1329d11371285679522d868.csv;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-04/e4eceb98b1329d11371285679522d868.xml;http://opendataap2.e-land.gov.tw/./resource/files/2019-12-04/e4eceb98b1329d11371285679522d868.json","UTF-8;UTF-8;UTF-8","b01","宜蘭縣每年皆會發行社區日曆,由縣內挑選出12個社區,做為每個月份的主題","日曆標題,類別,社區,標題說明,關鍵字,型式,型式,檔案,鄉鎮別,圖文提供者,機關單位,審稿／文編／美編,網頁內容授權,社區日曆日期,格式,識別碼,語言","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","江小姐","(03)932-2440#305","2017/06/12 00:00","2020/03/11 07:03","無"
"42387","商圈資料","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=6b38a926-b470-4d11-a4b3-9b723db6a44e&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=6b38a926-b470-4d11-a4b3-9b723db6a44e&FM=csv","UTF-8;UTF-8","b01","商圈資料","鄉鎮市;商圈名稱;地段","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=6B38A926-B470-4D11-A4B3-9B723DB6A44E;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=6B38A926-B470-4D11-A4B3-9B723DB6A44E","免費","郭彥麟","03-5518101#6152","2014/05/21 11:19","2019/07/25 17:42",""
"42394","寺廟","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=f2b237cf-6783-4145-bc04-049bd5ed128e&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=f2b237cf-6783-4145-bc04-049bd5ed128e&FM=csv","UTF-8;UTF-8","b01","寺廟","鄉鎮市別;寺廟名稱;奉祀主神;教別;建別;組織型態;寺廟住址;負責人姓名;92登記證字號;電話;備註;登記","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=F2B237CF-6783-4145-BC04-049BD5ED128E;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=F2B237CF-6783-4145-BC04-049BD5ED128E","免費","范修恩","03-5518101#2133","2014/05/21 12:54","2019/07/25 17:47",""
"42397","疏散避難圖","公共資訊","XLS;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=e03243d2-9960-4793-80b5-f44646d102d7&FM=xls;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=e03243d2-9960-4793-80b5-f44646d102d7&FM=csv","UTF-8;UTF-8","b01","疏散避難圖","鄉鎮;區里;人數;災害通報單位;緊急聯絡人;防災資訊網站;避難處所;避難圖","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=E03243D2-9960-4793-80B5-F44646D102D7;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=E03243D2-9960-4793-80B5-F44646D102D7","免費","吳家榮","03-5513520#307","2014/05/21 14:56","2019/07/25 17:47",""
"42398","新竹縣各鄉鎮市災害應變中心電話","公共資訊","XLS;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=308f7bdf-92b0-4397-a988-8fd17c0675b3&FM=xls;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=308f7bdf-92b0-4397-a988-8fd17c0675b3&FM=csv","UTF-8;UTF-8","b01","新竹縣各鄉鎮市災害應變中心電話","鄉鎮別;災害應變中心電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=308F7BDF-92B0-4397-A988-8FD17C0675B3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=308F7BDF-92B0-4397-A988-8FD17C0675B3","免費","陳耀明","03-5513520#308","2014/05/21 15:11","2019/08/06 00:29",""
"42400","新竹縣哺(集)乳室名冊","公共資訊","XLS;CSV;JSON;XML","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=e165120b-b9a7-4b8f-b59e-c4267805c9ff&FM=xls;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=e165120b-b9a7-4b8f-b59e-c4267805c9ff&FM=csv;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=e165120b-b9a7-4b8f-b59e-c4267805c9ff&FM=json;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=e165120b-b9a7-4b8f-b59e-c4267805c9ff&FM=xml","UTF-8;UTF-8;UTF-8;UTF-8","b01","更共場所哺集乳室名單","類別;入圍優良哺集乳室年度;單位名稱鄉鎮別;住址;電話;開放時間;哺;乳室設施及設備","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=E165120B-B9A7-4B8F-B59E-C4267805C9FF;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=E165120B-B9A7-4B8F-B59E-C4267805C9FF;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=E165120B-B9A7-4B8F-B59E-C4267805C9FF;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=E165120B-B9A7-4B8F-B59E-C4267805C9FF","免費","羅月琴","03-5518160#282","2014/05/21 15:41","2018/07/16 11:53","授權說明網址: http://data.gov.tw/license"
"42402","新竹縣牙醫診所名冊","公共資訊","XLS;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=d028cd95-1220-4e22-b2a1-7a10260a2502&FM=xls;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=d028cd95-1220-4e22-b2a1-7a10260a2502&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中牙醫診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=D028CD95-1220-4E22-B2A1-7A10260A2502;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=D028CD95-1220-4E22-B2A1-7A10260A2502","免費","陳麗淑","03-5518160#253","2014/05/21 15:58","2019/07/25 17:48",""
"42403","新竹縣各鄉鎮市小兒科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=8263bd58-3ea2-4284-839a-f259d693ab8b&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=8263bd58-3ea2-4284-839a-f259d693ab8b&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中小兒科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=8263BD58-3EA2-4284-839A-F259D693AB8B;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=8263BD58-3EA2-4284-839A-F259D693AB8B","免費","張晏菱","03-5518160#253","2014/05/21 16:12","2019/07/25 17:48",""
"42404","新竹縣各鄉鎮市耳鼻喉科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=c7edd4b6-ac4b-4a5f-a590-88ebd64799b3&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=c7edd4b6-ac4b-4a5f-a590-88ebd64799b3&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中耳鼻喉科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=C7EDD4B6-AC4B-4A5F-A590-88EBD64799B3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=C7EDD4B6-AC4B-4A5F-A590-88EBD64799B3","免費","張晏菱","03-5518160#253","2014/05/21 16:18","2019/07/25 17:48",""
"42405","新竹縣各鄉鎮市婦產科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=2f3f6bde-8ea9-4d12-aebb-18aab782eaa3&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=2f3f6bde-8ea9-4d12-aebb-18aab782eaa3&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中婦產科診所名冊","機構名稱;鄉鎮;地址;電話;有無接生","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=2F3F6BDE-8EA9-4D12-AEBB-18AAB782EAA3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=2F3F6BDE-8EA9-4D12-AEBB-18AAB782EAA3","免費","張晏菱","03-5518160#253","2014/05/21 16:24","2019/07/25 17:48",""
"42406","新竹縣各鄉鎮市復健及骨外科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=dc412ef7-e18f-4110-8515-692a3b4792e1&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=dc412ef7-e18f-4110-8515-692a3b4792e1&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中復健及骨外科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=DC412EF7-E18F-4110-8515-692A3B4792E1;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=DC412EF7-E18F-4110-8515-692A3B4792E1","免費","張晏菱","03-5518160#253","2014/05/21 16:36","2019/07/25 17:48",""
"42407","新竹縣各鄉鎮市眼科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=feee089c-f2b4-4179-a469-9ec87db81a3a&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=feee089c-f2b4-4179-a469-9ec87db81a3a&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中眼科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=FEEE089C-F2B4-4179-A469-9EC87DB81A3A;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=FEEE089C-F2B4-4179-A469-9EC87DB81A3A","免費","張晏菱","03-5518160#253","2014/05/21 16:49","2019/07/25 17:48",""
"42408","新竹縣各鄉鎮市皮膚科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=69ae42ac-154a-4496-93d6-23bc893e2f2c&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=69ae42ac-154a-4496-93d6-23bc893e2f2c&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中皮膚科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=69AE42AC-154A-4496-93D6-23BC893E2F2C;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=69AE42AC-154A-4496-93D6-23BC893E2F2C","免費","張晏菱","03-5518160#253","2014/05/21 17:11","2019/07/25 17:48",""
"42409","新竹縣各鄉鎮市血液透析科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=0d133484-4656-4faa-b0a8-5b3e695f6cd9&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=0d133484-4656-4faa-b0a8-5b3e695f6cd9&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中血液透析科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0D133484-4656-4FAA-B0A8-5B3E695F6CD9;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0D133484-4656-4FAA-B0A8-5B3E695F6CD9","免費","張晏菱","03-5518160#253","2014/05/21 17:20","2019/07/25 17:48",""
"42410","新竹縣各鄉鎮市家醫及內科診所名冊","公共資訊","XLSX;CSV","https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=c0f7b4c8-d06e-4e55-a3a2-36d4bc03de19&FM=xlsx;https://data.hsinchu.gov.tw/OpenData/GetFile.aspx?GUID=c0f7b4c8-d06e-4e55-a3a2-36d4bc03de19&FM=csv","UTF-8;UTF-8","b01","新竹縣開業中家醫及內科診所名冊","機構名稱;鄉鎮;地址;電話","新竹縣政府","每日","政府資料開放授權條款-第1版","https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=C0F7B4C8-D06E-4E55-A3A2-36D4BC03DE19;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=C0F7B4C8-D06E-4E55-A3A2-36D4BC03DE19","免費","張晏菱","03-5518160#253","2014/05/21 17:26","2019/07/25 17:48",""
