Id,CenterLatitude,CenterLongitude,AccessURL,Title,ProjectNo,ProjectName,Date,Class
03-000YB,22.95284512,120.41097045,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200107_120410970_022952845_19_000_RSImage_UAV_Ortho/,20200107_正射影像_臺南市龍崎區石嘈里,108WS070,108年度水土保持工程立體監造實施計畫,2020-01-07,正射影像
03-000YA,22.95281293,120.41093507,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191219_120410935_022952813_19_000_RSImage_UAV_Ortho/,20191219_正射影像_臺南市龍崎區石嘈里,108WS070,108年度水土保持工程立體監造實施計畫,2019-12-19,正射影像
03-000Y9,22.95281282,120.41093508,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191115_120410935_022952813_19_000_RSImage_UAV_Ortho/,20191115_正射影像_臺南市龍崎區石嘈里,108WS070,108年度水土保持工程立體監造實施計畫,2019-11-15,正射影像
03-000Y8,24.61452807,121.28952992,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200115_121289530_024614528_14_000_RSImage_UAV_Ortho/,20200115_正射影像_新竹縣尖石鄉秀巒村,109NCDR0001,109年坡地科技防災落實應用,2020-01-15,正射影像
03-000Y7,23.86107847,120.71167981,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200330_120711680_023861078_15_000_RSImage_UAV_Ortho/,20200330_正射影像_南投縣名間鄉仁和村,109000NP,非委辦計畫類,2020-03-30,正射影像
03-000Y6,24.67630455,121.20886015,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200325_121208860_024676305_15_000_RSImage_UAV_Ortho/,20200325_正射影像_新竹縣尖石鄉梅花村,109NCDR0001,109年坡地科技防災落實應用,2020-03-25,正射影像
03-000Y5,24.97961847,121.69120896,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200212_121691209_024979618_16_000_RSImage_UAV_Ortho/,20200212_正射影像_新北市石碇區豐田里,109NCDR0001,109年坡地科技防災落實應用,2020-02-12,正射影像
03-000Y4,23.61457837,120.6049208,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191225_120604921_023614578_15_000_RSImage_UAV_Ortho/,20191225_正射影像_雲林縣古坑鄉桂林村,108000NP,非委辦計畫類,2019-12-25,正射影像
03-000Y3,23.19179112,121.2900637,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200220_121290064_023191791_16_000_RSImage_UAV_Ortho/,20200220_正射影像_花蓮縣富里鄉羅山村,109LL009,109年度花蓮縣富里鄉電台山T004、羅山村及玉里鎮安通D018大規模崩塌區監測調查及維運計畫,2020-02-20,正射影像
03-000Y1,22.32809174,120.86989032,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190115_120869890_022328092_15_000_RSImage_UAV_Ortho/,20190115_正射影像_臺東縣大武鄉尚武村,108VC014,朝庸溪集水區(主流古庄橋上游、支流東縣DF102、DF103及大武鄉-D025大規模崩塌潛勢等重點區域)細部規劃,2019-01-15,正射影像
03-000Y0,23.42367612,120.65715556,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191018_120657156_023423676_14_000_RSImage_UAV_Ortho/,20191018_正射影像_嘉義縣番路鄉公田村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-10-18,正射影像
03-000XZ,23.53783128,120.71412497,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191018_120714125_023537831_14_000_RSImage_UAV_Ortho/,20191018_正射影像_嘉義縣梅山鄉太和村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-10-18,正射影像
03-000XY,23.60477013,120.5719474,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191225_120571947_023604770_17_000_RSImage_UAV_Ortho/,20191225_正射影像_雲林縣古坑鄉華南村,108000NP,非委辦計畫類,2019-12-25,正射影像
03-000XX,23.53966228,120.70707572,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190621_120707076_023539662_14_000_RSImage_UAV_Ortho/,20190621_正射影像_嘉義縣梅山鄉太和村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-06-21,正射影像
03-000XW,23.41470554,120.66110071,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190621_120661101_023414706_16_000_RSImage_UAV_Ortho/,20190621_正射影像_嘉義縣番路鄉公田村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-06-21,正射影像
03-000XV,23.42487548,120.65736634,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190621_120657366_023424875_14_000_RSImage_UAV_Ortho/,20190621_正射影像_嘉義縣番路鄉公田村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-06-21,正射影像
03-000XU,23.53448323,120.7087676,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190621_120708768_023534483_15_000_RSImage_UAV_Ortho/,20190621_正射影像_嘉義縣梅山鄉太和村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-06-21,正射影像
03-000XT,23.54142771,120.71755302,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190621_120717553_023541428_16_000_RSImage_UAV_Ortho/,20190621_正射影像_嘉義縣梅山鄉太和村,108LL033,嘉義縣番路鄉公田村及梅山鄉太和村等地區潛在大規模崩塌調查監測,2019-06-21,正射影像
03-000XS,23.61294401,120.61303025,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191114_120613030_023612944_16_000_RSImage_UAV_Ortho/,20191114_正射影像_雲林縣古坑鄉桂林村,108000NP,非委辦計畫類,2019-11-14,正射影像
03-000XR,23.56756507,121.48438032,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190401_121484380_023567565_16_000_RSImage_UAV_Ortho/,20190401_正射影像_花蓮縣豐濱鄉豐濱村,108WS040,108年花蓮分局保育治理專案管理規劃,2019-04-01,正射影像
03-000XQ,24.53353871,121.52428131,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200103_121524281_024533539_14_000_RSImage_UAV_Ortho/,20200103_正射影像_宜蘭縣大同鄉太平村,108LL060,蘭台大規模崩塌潛勢示範區觀測科技整合與分析,2020-01-03,正射影像
03-000XP,24.53284729,121.52323216,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191209_121523232_024532847_15_000_RSImage_UAV_Ortho/,20191209_正射影像_宜蘭縣大同鄉太平村,108LL060,蘭台大規模崩塌潛勢示範區觀測科技整合與分析,2019-12-09,正射影像
03-000XO,24.53309674,121.52302564,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190829_121523026_024533097_15_000_RSImage_UAV_Ortho/,20190829_正射影像_宜蘭縣大同鄉太平村,108LL060,蘭台大規模崩塌潛勢示範區觀測科技整合與分析,2019-08-29,正射影像
03-000XN,23.60922672,120.61990148,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191225_120619901_023609227_15_001_RSImage_UAV_Ortho/,20191225_正射影像_雲林縣古坑鄉古坑村,108000NP,非委辦計畫類,2019-12-25,正射影像
03-000XM,24.08020301,120.75164917,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190827_120751649_024080203_15_003_RSImage_UAV_Ortho/,20190827_正射影像_臺中市太平區黃竹里,108WS027,108年度臺中分局保育治理專案管理計畫,2019-08-27,正射影像
03-000XL,22.83923835,120.38442105,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190924_120384421_022839238_19_000_RSImage_UAV_Ortho/,20190924_正射影像_高雄市田寮區新興里,108WS011,108年度山坡地管理資訊系統功能更新及維運,2019-09-24,正射影像
03-000XK,22.83329793,120.39167797,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190924_120391678_022833298_17_000_RSImage_UAV_Ortho/,20190924_正射影像_高雄市田寮區七星里,108WS011,108年度山坡地管理資訊系統功能更新及維運,2019-09-24,正射影像
03-000XJ,23.01620604,121.28020857,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121280209_023016206_16_003_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XI,22.86337028,121.19558224,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121195582_022863370_16_001_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉都蘭村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XH,22.95733997,121.2255617,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121225562_022957340_16_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉尚德村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XG,22.86337028,121.19558224,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121195582_022863370_16_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉都蘭村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XF,22.86530472,121.18142194,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121181422_022865305_17_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉都蘭村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XE,22.87888374,121.19184986,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121191850_022878884_16_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉都蘭村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XD,22.88188301,121.21075512,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121210755_022881883_17_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉都蘭村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XC,22.88807677,121.21592283,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121215923_022888077_17_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉都蘭村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XB,22.89944716,121.24117409,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121241174_022899447_17_001_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉興昌村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000XA,22.89944716,121.24117409,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121241174_022899447_17_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉興昌村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X9,22.99061363,121.26684507,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121266845_022990614_18_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉泰源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X8,23.01620604,121.28020857,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121280209_023016206_16_002_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X7,22.99061363,121.26684507,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121266845_022990614_18_001_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉泰源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X6,23.05923758,121.30438963,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121304390_023059238_19_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X5,23.05906247,121.30192164,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121301922_023059062_18_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X4,23.02121239,121.27215821,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121272158_023021212_17_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉泰源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X3,23.0242885,121.29591985,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121295920_023024289_18_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X2,23.01620604,121.28020857,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121280209_023016206_16_001_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000X0,23.01620604,121.28020857,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121280209_023016206_16_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣東河鄉北源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WZ,22.89855253,121.16066812,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121160668_022898553_16_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣延平鄉鸞山村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WY,22.90865822,121.09249268,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121092493_022908658_16_004_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣延平鄉桃源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WX,22.90865822,121.09249268,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121092493_022908658_16_003_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣延平鄉桃源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WW,22.90865822,121.09249268,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121092493_022908658_16_002_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣延平鄉桃源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WV,22.90865822,121.09249268,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121092493_022908658_16_001_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣延平鄉桃源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WU,22.90865822,121.09249268,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121092493_022908658_16_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣延平鄉桃源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WT,22.82925013,121.15258787,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121152588_022829250_17_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣卑南鄉富源村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WS,22.84845873,121.14701921,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121147019_022848459_19_002_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣卑南鄉利吉村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WR,22.84845873,121.14701921,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121147019_022848459_19_001_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣卑南鄉利吉村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WQ,22.84845873,121.14701921,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121147019_022848459_19_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣卑南鄉利吉村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WP,23.09447883,121.22426537,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121224265_023094479_16_007_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣池上鄉萬安村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WO,23.09541084,121.22165392,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121221654_023095411_18_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣池上鄉萬安村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WN,23.09576241,121.22969591,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121229696_023095762_18_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣池上鄉錦園村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WM,23.09562932,121.23269181,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121232692_023095629_19_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣池上鄉錦園村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WL,23.09447883,121.22426537,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121224265_023094479_16_006_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣池上鄉萬安村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WK,23.10695096,121.24632715,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121246327_023106951_18_001_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣池上鄉大坡村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WJ,23.10695096,121.24632715,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190902_121246327_023106951_18_000_RSImage_UAV_Ortho/,20190902_正射影像_臺東縣池上鄉大坡村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-09-02,正射影像
03-000WI,23.10911254,121.22763718,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121227637_023109113_18_001_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣池上鄉錦園村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WH,23.10911254,121.22763718,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121227637_023109113_18_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣池上鄉錦園村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WG,23.07047213,121.21288336,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121212883_023070472_18_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣池上鄉富興村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WF,22.29206491,120.86099116,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_120860991_022292065_17_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣達仁鄉安朔村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000WE,22.35654864,120.89858225,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191007_120898582_022356549_19_000_RSImage_UAV_Ortho/,20191007_正射影像_臺東縣大武鄉大武村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-10-07,正射影像
03-000WD,23.33160811,121.4301204,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121430120_023331608_17_004_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉忠勇村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WC,23.33160811,121.4301204,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121430120_023331608_17_003_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉忠勇村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WB,23.33160811,121.4301204,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121430120_023331608_17_002_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉忠勇村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000WA,23.33388022,121.44243493,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_121442435_023333880_17_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣長濱鄉忠勇村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000W9,23.01612632,121.18585835,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121185858_023016126_17_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣關山鎮電光里,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000W8,23.01768806,121.19254105,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121192541_023017688_18_001_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣關山鎮電光里,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000W7,23.01768806,121.19254105,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121192541_023017688_18_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣關山鎮電光里,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000W6,23.02970044,121.18334392,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121183344_023029700_18_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣池上鄉振興村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000W5,22.26222212,120.88968509,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_120889685_022262222_17_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣達仁鄉南田村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000W4,22.29397667,120.874894,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_120874894_022293977_17_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣達仁鄉安朔村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000W3,22.91811366,121.12326482,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_121123265_022918114_18_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣鹿野鄉永安村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000W2,22.92183021,121.11652304,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_121116523_022921830_18_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣鹿野鄉龍田村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000W1,23.33160811,121.4301204,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121430120_023331608_17_001_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉忠勇村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000W0,23.31741677,121.44734756,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_121447348_023317417_18_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣長濱鄉長濱村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000VZ,23.34519314,121.46393313,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121463933_023345193_17_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉三間村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VY,23.33160811,121.4301204,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121430120_023331608_17_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉忠勇村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VX,23.3572421,121.4617,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121461700_023357242_17_001_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉三間村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VW,23.35510364,121.46787961,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121467880_023355104_17_001_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉三間村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VV,23.35510364,121.46787961,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121467880_023355104_17_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉三間村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VU,23.3572421,121.4617,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121461700_023357242_17_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣長濱鄉三間村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VT,23.3906834,121.47104321,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190702_121471043_023390683_18_000_RSImage_UAV_Ortho/,20190702_正射影像_臺東縣長濱鄉三間村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-07-02,正射影像
03-000VS,22.82101019,121.11001286,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121110013_022821010_17_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣卑南鄉美農村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VR,22.80206934,121.10415972,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121104160_022802069_18_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣卑南鄉賓朗村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
03-000VQ,22.82670037,121.09718008,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190805_121097180_022826700_18_000_RSImage_UAV_Ortho/,20190805_正射影像_臺東縣卑南鄉美農村,108VC006,108年度長濱沿海等集水區農塘盤點調查、評估與初步規劃,2019-08-05,正射影像
